,date,sigla_state,city,place_type,confirmed,deaths,order_for_place,is_last,population,codigo_ibge,confirmed_per_100k_inhabitants,death_rate,latitude,longitude,codigo_uf,state
5890,2020-03-29,RS,Passo Fundo,city,1.0,0.0,4.0,False,203275.0,4314100,0.49194,0.0,-28.2576,-52.4091,43.0,Rio Grande do Sul
5891,2020-03-28,RS,Passo Fundo,city,1.0,0.0,3.0,False,203275.0,4314100,0.49194,0.0,-28.2576,-52.4091,43.0,Rio Grande do Sul
5892,2020-03-27,RS,Passo Fundo,city,1.0,0.0,2.0,False,203275.0,4314100,0.49194,0.0,-28.2576,-52.4091,43.0,Rio Grande do Sul
5893,2020-03-26,RS,Passo Fundo,city,1.0,0.0,1.0,False,203275.0,4314100,0.49194,0.0,-28.2576,-52.4091,43.0,Rio Grande do Sul
5902,2020-04-02,PR,Pato Branco,city,2.0,0.0,13.0,True,82881.0,4118501,2.4131,0.0,-26.2292,-52.6706,41.0,Paraná
5903,2020-04-01,PR,Pato Branco,city,2.0,0.0,12.0,False,82881.0,4118501,2.4131,0.0,-26.2292,-52.6706,41.0,Paraná
5904,2020-03-31,PR,Pato Branco,city,2.0,0.0,11.0,False,82881.0,4118501,2.4131,0.0,-26.2292,-52.6706,41.0,Paraná
5905,2020-03-30,PR,Pato Branco,city,2.0,0.0,10.0,False,82881.0,4118501,2.4131,0.0,-26.2292,-52.6706,41.0,Paraná
5906,2020-03-29,PR,Pato Branco,city,2.0,0.0,9.0,False,82881.0,4118501,2.4131,0.0,-26.2292,-52.6706,41.0,Paraná
5907,2020-03-28,PR,Pato Branco,city,2.0,0.0,8.0,False,82881.0,4118501,2.4131,0.0,-26.2292,-52.6706,41.0,Paraná
5908,2020-03-27,PR,Pato Branco,city,2.0,0.0,7.0,False,82881.0,4118501,2.4131,0.0,-26.2292,-52.6706,41.0,Paraná
5909,2020-03-26,PR,Pato Branco,city,2.0,0.0,6.0,False,82881.0,4118501,2.4131,0.0,-26.2292,-52.6706,41.0,Paraná
5910,2020-03-25,PR,Pato Branco,city,1.0,0.0,5.0,False,82881.0,4118501,1.20655,0.0,-26.2292,-52.6706,41.0,Paraná
5911,2020-03-24,PR,Pato Branco,city,1.0,0.0,4.0,False,82881.0,4118501,1.20655,0.0,-26.2292,-52.6706,41.0,Paraná
5912,2020-03-23,PR,Pato Branco,city,1.0,0.0,3.0,False,82881.0,4118501,1.20655,0.0,-26.2292,-52.6706,41.0,Paraná
5913,2020-03-22,PR,Pato Branco,city,1.0,0.0,2.0,False,82881.0,4118501,1.20655,0.0,-26.2292,-52.6706,41.0,Paraná
5914,2020-03-21,PR,Pato Branco,city,1.0,0.0,1.0,False,82881.0,4118501,1.20655,0.0,-26.2292,-52.6706,41.0,Paraná
5915,2020-04-02,PB,Patos,city,1.0,1.0,4.0,True,107605.0,2510808,0.92932,1.0,-7.01743,-37.2747,25.0,Paraíba
5916,2020-04-01,PB,Patos,city,1.0,1.0,3.0,False,107605.0,2510808,0.92932,1.0,-7.01743,-37.2747,25.0,Paraíba
5917,2020-03-31,PB,Patos,city,1.0,1.0,2.0,False,107605.0,2510808,0.92932,1.0,-7.01743,-37.2747,25.0,Paraíba
5918,2020-03-30,PB,Patos,city,1.0,0.0,1.0,False,107605.0,2510808,0.92932,0.0,-7.01743,-37.2747,25.0,Paraíba
5921,2020-04-02,MG,Patrocínio,city,3.0,0.0,18.0,True,90757.0,3148103,3.30553,0.0,-18.9379,-46.9934,31.0,Minas Gerais
5922,2020-04-01,MG,Patrocínio,city,1.0,0.0,17.0,False,90757.0,3148103,1.10184,0.0,-18.9379,-46.9934,31.0,Minas Gerais
5923,2020-03-31,MG,Patrocínio,city,1.0,0.0,16.0,False,90757.0,3148103,1.10184,0.0,-18.9379,-46.9934,31.0,Minas Gerais
5924,2020-03-30,MG,Patrocínio,city,1.0,0.0,15.0,False,90757.0,3148103,1.10184,0.0,-18.9379,-46.9934,31.0,Minas Gerais
5925,2020-03-29,MG,Patrocínio,city,1.0,0.0,14.0,False,90757.0,3148103,1.10184,0.0,-18.9379,-46.9934,31.0,Minas Gerais
5926,2020-03-28,MG,Patrocínio,city,1.0,0.0,13.0,False,90757.0,3148103,1.10184,0.0,-18.9379,-46.9934,31.0,Minas Gerais
5927,2020-03-27,MG,Patrocínio,city,1.0,0.0,12.0,False,90757.0,3148103,1.10184,0.0,-18.9379,-46.9934,31.0,Minas Gerais
5928,2020-03-26,MG,Patrocínio,city,1.0,0.0,11.0,False,90757.0,3148103,1.10184,0.0,-18.9379,-46.9934,31.0,Minas Gerais
5929,2020-03-25,MG,Patrocínio,city,1.0,0.0,10.0,False,90757.0,3148103,1.10184,0.0,-18.9379,-46.9934,31.0,Minas Gerais
5930,2020-03-24,MG,Patrocínio,city,1.0,0.0,9.0,False,90757.0,3148103,1.10184,0.0,-18.9379,-46.9934,31.0,Minas Gerais
5931,2020-03-23,MG,Patrocínio,city,1.0,0.0,8.0,False,90757.0,3148103,1.10184,0.0,-18.9379,-46.9934,31.0,Minas Gerais
5932,2020-03-21,MG,Patrocínio,city,1.0,0.0,7.0,False,90757.0,3148103,1.10184,0.0,-18.9379,-46.9934,31.0,Minas Gerais
5933,2020-03-20,MG,Patrocínio,city,1.0,0.0,6.0,False,90757.0,3148103,1.10184,0.0,-18.9379,-46.9934,31.0,Minas Gerais
5934,2020-03-19,MG,Patrocínio,city,1.0,0.0,5.0,False,90757.0,3148103,1.10184,0.0,-18.9379,-46.9934,31.0,Minas Gerais
5935,2020-03-18,MG,Patrocínio,city,1.0,0.0,4.0,False,90757.0,3148103,1.10184,0.0,-18.9379,-46.9934,31.0,Minas Gerais
5936,2020-03-17,MG,Patrocínio,city,1.0,0.0,3.0,False,90757.0,3148103,1.10184,0.0,-18.9379,-46.9934,31.0,Minas Gerais
5937,2020-03-16,MG,Patrocínio,city,1.0,0.0,2.0,False,90757.0,3148103,1.10184,0.0,-18.9379,-46.9934,31.0,Minas Gerais
5938,2020-03-14,MG,Patrocínio,city,1.0,0.0,1.0,False,90757.0,3148103,1.10184,0.0,-18.9379,-46.9934,31.0,Minas Gerais
5962,2020-04-02,SC,Paulo Lopes,city,1.0,0.0,1.0,True,7494.0,4212304,13.34401,0.0,-27.9607,-48.6864,42.0,Santa Catarina
5965,2020-04-01,SP,Paulínia,city,1.0,0.0,3.0,True,109424.0,3536505,0.9138799999999999,0.0,-22.7542,-47.1488,35.0,São Paulo
5966,2020-03-31,SP,Paulínia,city,1.0,0.0,2.0,False,109424.0,3536505,0.9138799999999999,0.0,-22.7542,-47.1488,35.0,São Paulo
5967,2020-03-30,SP,Paulínia,city,1.0,0.0,1.0,False,109424.0,3536505,0.9138799999999999,0.0,-22.7542,-47.1488,35.0,São Paulo
5972,2020-04-02,PR,Peabiru,city,1.0,0.0,5.0,True,13996.0,4118808,7.1449,0.0,-23.914,-52.3431,41.0,Paraná
5973,2020-04-01,PR,Peabiru,city,1.0,0.0,4.0,False,13996.0,4118808,7.1449,0.0,-23.914,-52.3431,41.0,Paraná
5974,2020-03-31,PR,Peabiru,city,1.0,0.0,3.0,False,13996.0,4118808,7.1449,0.0,-23.914,-52.3431,41.0,Paraná
5975,2020-03-30,PR,Peabiru,city,1.0,0.0,2.0,False,13996.0,4118808,7.1449,0.0,-23.914,-52.3431,41.0,Paraná
5976,2020-03-29,PR,Peabiru,city,1.0,0.0,1.0,False,13996.0,4118808,7.1449,0.0,-23.914,-52.3431,41.0,Paraná
6024,2020-04-02,RS,Pelotas,city,2.0,0.0,9.0,True,342405.0,4314407,0.5841,0.0,-31.7649,-52.3371,43.0,Rio Grande do Sul
6025,2020-04-01,RS,Pelotas,city,2.0,0.0,8.0,False,342405.0,4314407,0.5841,0.0,-31.7649,-52.3371,43.0,Rio Grande do Sul
6026,2020-03-31,RS,Pelotas,city,2.0,0.0,7.0,False,342405.0,4314407,0.5841,0.0,-31.7649,-52.3371,43.0,Rio Grande do Sul
6027,2020-03-30,RS,Pelotas,city,2.0,0.0,6.0,False,342405.0,4314407,0.5841,0.0,-31.7649,-52.3371,43.0,Rio Grande do Sul
6028,2020-03-29,RS,Pelotas,city,2.0,0.0,5.0,False,342405.0,4314407,0.5841,0.0,-31.7649,-52.3371,43.0,Rio Grande do Sul
6029,2020-03-28,RS,Pelotas,city,2.0,0.0,4.0,False,342405.0,4314407,0.5841,0.0,-31.7649,-52.3371,43.0,Rio Grande do Sul
6030,2020-03-27,RS,Pelotas,city,2.0,0.0,3.0,False,342405.0,4314407,0.5841,0.0,-31.7649,-52.3371,43.0,Rio Grande do Sul
6031,2020-03-26,RS,Pelotas,city,2.0,0.0,2.0,False,342405.0,4314407,0.5841,0.0,-31.7649,-52.3371,43.0,Rio Grande do Sul
6032,2020-03-25,RS,Pelotas,city,1.0,0.0,1.0,False,342405.0,4314407,0.29205,0.0,-31.7649,-52.3371,43.0,Rio Grande do Sul
6039,2020-04-01,SP,Penápolis,city,1.0,0.0,3.0,True,63407.0,3537305,1.57711,0.0,-21.4148,-50.0769,35.0,São Paulo
6040,2020-03-31,SP,Penápolis,city,1.0,0.0,2.0,False,63407.0,3537305,1.57711,0.0,-21.4148,-50.0769,35.0,São Paulo
6041,2020-03-30,SP,Penápolis,city,1.0,0.0,1.0,False,63407.0,3537305,1.57711,0.0,-21.4148,-50.0769,35.0,São Paulo
6059,2020-04-02,SC,Pescaria Brava,city,1.0,0.0,4.0,True,10091.0,4212650,9.90982,0.0,-28.3966,-48.8864,42.0,Santa Catarina
6060,2020-04-01,SC,Pescaria Brava,city,1.0,0.0,3.0,False,10091.0,4212650,9.90982,0.0,-28.3966,-48.8864,42.0,Santa Catarina
6061,2020-03-31,SC,Pescaria Brava,city,1.0,0.0,2.0,False,10091.0,4212650,9.90982,0.0,-28.3966,-48.8864,42.0,Santa Catarina
6062,2020-03-30,SC,Pescaria Brava,city,1.0,0.0,1.0,False,10091.0,4212650,9.90982,0.0,-28.3966,-48.8864,42.0,Santa Catarina
6064,2020-04-02,PE,Petrolina,city,2.0,0.0,11.0,True,349145.0,2611101,0.5728300000000001,0.0,-9.38866,-40.5027,26.0,Pernambuco
6065,2020-04-01,PE,Petrolina,city,2.0,0.0,10.0,False,349145.0,2611101,0.5728300000000001,0.0,-9.38866,-40.5027,26.0,Pernambuco
6066,2020-03-31,PE,Petrolina,city,2.0,0.0,9.0,False,349145.0,2611101,0.5728300000000001,0.0,-9.38866,-40.5027,26.0,Pernambuco
6067,2020-03-30,PE,Petrolina,city,2.0,0.0,8.0,False,349145.0,2611101,0.5728300000000001,0.0,-9.38866,-40.5027,26.0,Pernambuco
6068,2020-03-29,PE,Petrolina,city,2.0,0.0,7.0,False,349145.0,2611101,0.5728300000000001,0.0,-9.38866,-40.5027,26.0,Pernambuco
6069,2020-03-28,PE,Petrolina,city,2.0,0.0,6.0,False,349145.0,2611101,0.5728300000000001,0.0,-9.38866,-40.5027,26.0,Pernambuco
6070,2020-03-27,PE,Petrolina,city,2.0,0.0,5.0,False,349145.0,2611101,0.5728300000000001,0.0,-9.38866,-40.5027,26.0,Pernambuco
6071,2020-03-26,PE,Petrolina,city,2.0,0.0,4.0,False,349145.0,2611101,0.5728300000000001,0.0,-9.38866,-40.5027,26.0,Pernambuco
6072,2020-03-25,PE,Petrolina,city,2.0,0.0,3.0,False,349145.0,2611101,0.5728300000000001,0.0,-9.38866,-40.5027,26.0,Pernambuco
6073,2020-03-24,PE,Petrolina,city,1.0,0.0,2.0,False,349145.0,2611101,0.28641,0.0,-9.38866,-40.5027,26.0,Pernambuco
6074,2020-03-23,PE,Petrolina,city,1.0,0.0,1.0,False,349145.0,2611101,0.28641,0.0,-9.38866,-40.5027,26.0,Pernambuco
6078,2020-04-01,RJ,Petrópolis,city,5.0,1.0,12.0,True,306191.0,3303906,1.63297,0.2,-22.52,-43.1926,33.0,Rio de Janeiro
6079,2020-03-31,RJ,Petrópolis,city,5.0,1.0,11.0,False,306191.0,3303906,1.63297,0.2,-22.52,-43.1926,33.0,Rio de Janeiro
6080,2020-03-30,RJ,Petrópolis,city,4.0,1.0,10.0,False,306191.0,3303906,1.30637,0.25,-22.52,-43.1926,33.0,Rio de Janeiro
6081,2020-03-29,RJ,Petrópolis,city,4.0,1.0,9.0,False,306191.0,3303906,1.30637,0.25,-22.52,-43.1926,33.0,Rio de Janeiro
6082,2020-03-28,RJ,Petrópolis,city,3.0,1.0,8.0,False,306191.0,3303906,0.9797799999999999,0.3333,-22.52,-43.1926,33.0,Rio de Janeiro
6083,2020-03-27,RJ,Petrópolis,city,3.0,1.0,7.0,False,306191.0,3303906,0.9797799999999999,0.3333,-22.52,-43.1926,33.0,Rio de Janeiro
6084,2020-03-26,RJ,Petrópolis,city,3.0,1.0,6.0,False,306191.0,3303906,0.9797799999999999,0.3333,-22.52,-43.1926,33.0,Rio de Janeiro
6085,2020-03-25,RJ,Petrópolis,city,3.0,1.0,5.0,False,306191.0,3303906,0.9797799999999999,0.3333,-22.52,-43.1926,33.0,Rio de Janeiro
6086,2020-03-24,RJ,Petrópolis,city,3.0,1.0,4.0,False,306191.0,3303906,0.9797799999999999,0.3333,-22.52,-43.1926,33.0,Rio de Janeiro
6087,2020-03-23,RJ,Petrópolis,city,3.0,1.0,3.0,False,306191.0,3303906,0.9797799999999999,0.3333,-22.52,-43.1926,33.0,Rio de Janeiro
6088,2020-03-22,RJ,Petrópolis,city,3.0,1.0,2.0,False,306191.0,3303906,0.9797799999999999,0.3333,-22.52,-43.1926,33.0,Rio de Janeiro
6089,2020-03-21,RJ,Petrópolis,city,3.0,1.0,1.0,False,306191.0,3303906,0.9797799999999999,0.3333,-22.52,-43.1926,33.0,Rio de Janeiro
6124,2020-04-02,PR,Pinhais,city,5.0,0.0,13.0,True,132157.0,4119152,3.78338,0.0,-25.4429,-49.1927,41.0,Paraná
6125,2020-04-01,PR,Pinhais,city,5.0,0.0,12.0,False,132157.0,4119152,3.78338,0.0,-25.4429,-49.1927,41.0,Paraná
6126,2020-03-31,PR,Pinhais,city,4.0,0.0,11.0,False,132157.0,4119152,3.0267,0.0,-25.4429,-49.1927,41.0,Paraná
6127,2020-03-30,PR,Pinhais,city,3.0,0.0,10.0,False,132157.0,4119152,2.2700299999999998,0.0,-25.4429,-49.1927,41.0,Paraná
6128,2020-03-29,PR,Pinhais,city,3.0,0.0,9.0,False,132157.0,4119152,2.2700299999999998,0.0,-25.4429,-49.1927,41.0,Paraná
6129,2020-03-28,PR,Pinhais,city,3.0,0.0,8.0,False,132157.0,4119152,2.2700299999999998,0.0,-25.4429,-49.1927,41.0,Paraná
6130,2020-03-27,PR,Pinhais,city,3.0,0.0,7.0,False,132157.0,4119152,2.2700299999999998,0.0,-25.4429,-49.1927,41.0,Paraná
6131,2020-03-26,PR,Pinhais,city,3.0,0.0,6.0,False,132157.0,4119152,2.2700299999999998,0.0,-25.4429,-49.1927,41.0,Paraná
6132,2020-03-25,PR,Pinhais,city,3.0,0.0,5.0,False,132157.0,4119152,2.2700299999999998,0.0,-25.4429,-49.1927,41.0,Paraná
6133,2020-03-24,PR,Pinhais,city,2.0,0.0,4.0,False,132157.0,4119152,1.51335,0.0,-25.4429,-49.1927,41.0,Paraná
6134,2020-03-23,PR,Pinhais,city,2.0,0.0,3.0,False,132157.0,4119152,1.51335,0.0,-25.4429,-49.1927,41.0,Paraná
6135,2020-03-22,PR,Pinhais,city,2.0,0.0,2.0,False,132157.0,4119152,1.51335,0.0,-25.4429,-49.1927,41.0,Paraná
6136,2020-03-17,PR,Pinhais,city,1.0,0.0,1.0,False,132157.0,4119152,0.75668,0.0,-25.4429,-49.1927,41.0,Paraná
6163,2020-04-01,SP,Piracicaba,city,5.0,0.0,3.0,True,404142.0,3538709,1.23719,0.0,-22.7338,-47.6476,35.0,São Paulo
6164,2020-03-31,SP,Piracicaba,city,5.0,0.0,2.0,False,404142.0,3538709,1.23719,0.0,-22.7338,-47.6476,35.0,São Paulo
6165,2020-03-30,SP,Piracicaba,city,3.0,0.0,1.0,False,404142.0,3538709,0.74231,0.0,-22.7338,-47.6476,35.0,São Paulo
6169,2020-04-01,SP,Pirajuí,city,1.0,0.0,2.0,True,25492.0,3538907,3.9228,0.0,-21.999,-49.4608,35.0,São Paulo
6170,2020-03-31,SP,Pirajuí,city,1.0,0.0,1.0,False,25492.0,3538907,3.9228,0.0,-21.999,-49.4608,35.0,São Paulo
6187,2020-04-02,RS,Piratini,city,1.0,0.0,8.0,True,20663.0,4314605,4.83957,0.0,-31.4473,-53.0973,43.0,Rio Grande do Sul
6188,2020-04-01,RS,Piratini,city,1.0,0.0,7.0,False,20663.0,4314605,4.83957,0.0,-31.4473,-53.0973,43.0,Rio Grande do Sul
6189,2020-03-31,RS,Piratini,city,1.0,0.0,6.0,False,20663.0,4314605,4.83957,0.0,-31.4473,-53.0973,43.0,Rio Grande do Sul
6190,2020-03-30,RS,Piratini,city,1.0,0.0,5.0,False,20663.0,4314605,4.83957,0.0,-31.4473,-53.0973,43.0,Rio Grande do Sul
6191,2020-03-29,RS,Piratini,city,1.0,0.0,4.0,False,20663.0,4314605,4.83957,0.0,-31.4473,-53.0973,43.0,Rio Grande do Sul
6192,2020-03-28,RS,Piratini,city,1.0,0.0,3.0,False,20663.0,4314605,4.83957,0.0,-31.4473,-53.0973,43.0,Rio Grande do Sul
6193,2020-03-27,RS,Piratini,city,1.0,0.0,2.0,False,20663.0,4314605,4.83957,0.0,-31.4473,-53.0973,43.0,Rio Grande do Sul
6194,2020-03-26,RS,Piratini,city,1.0,0.0,1.0,False,20663.0,4314605,4.83957,0.0,-31.4473,-53.0973,43.0,Rio Grande do Sul
6234,2020-04-02,BA,Pojuca,city,1.0,0.0,5.0,True,39519.0,2925204,2.53043,0.0,-12.4303,-38.3374,29.0,Bahia
6235,2020-04-01,BA,Pojuca,city,1.0,0.0,4.0,False,39519.0,2925204,2.53043,0.0,-12.4303,-38.3374,29.0,Bahia
6236,2020-03-31,BA,Pojuca,city,1.0,0.0,3.0,False,39519.0,2925204,2.53043,0.0,-12.4303,-38.3374,29.0,Bahia
6237,2020-03-30,BA,Pojuca,city,1.0,0.0,2.0,False,39519.0,2925204,2.53043,0.0,-12.4303,-38.3374,29.0,Bahia
6238,2020-03-29,BA,Pojuca,city,1.0,0.0,1.0,False,39519.0,2925204,2.53043,0.0,-12.4303,-38.3374,29.0,Bahia
6242,2020-04-02,SC,Pomerode,city,1.0,0.0,14.0,True,33447.0,4213203,2.9898,0.0,-26.7384,-49.1785,42.0,Santa Catarina
6243,2020-04-01,SC,Pomerode,city,1.0,0.0,13.0,False,33447.0,4213203,2.9898,0.0,-26.7384,-49.1785,42.0,Santa Catarina
6244,2020-03-31,SC,Pomerode,city,1.0,0.0,12.0,False,33447.0,4213203,2.9898,0.0,-26.7384,-49.1785,42.0,Santa Catarina
6245,2020-03-30,SC,Pomerode,city,1.0,0.0,11.0,False,33447.0,4213203,2.9898,0.0,-26.7384,-49.1785,42.0,Santa Catarina
6246,2020-03-29,SC,Pomerode,city,1.0,0.0,10.0,False,33447.0,4213203,2.9898,0.0,-26.7384,-49.1785,42.0,Santa Catarina
6247,2020-03-28,SC,Pomerode,city,1.0,0.0,9.0,False,33447.0,4213203,2.9898,0.0,-26.7384,-49.1785,42.0,Santa Catarina
6248,2020-03-27,SC,Pomerode,city,1.0,0.0,8.0,False,33447.0,4213203,2.9898,0.0,-26.7384,-49.1785,42.0,Santa Catarina
6249,2020-03-26,SC,Pomerode,city,1.0,0.0,7.0,False,33447.0,4213203,2.9898,0.0,-26.7384,-49.1785,42.0,Santa Catarina
6250,2020-03-25,SC,Pomerode,city,1.0,0.0,6.0,False,33447.0,4213203,2.9898,0.0,-26.7384,-49.1785,42.0,Santa Catarina
6251,2020-03-24,SC,Pomerode,city,1.0,0.0,5.0,False,33447.0,4213203,2.9898,0.0,-26.7384,-49.1785,42.0,Santa Catarina
6252,2020-03-23,SC,Pomerode,city,1.0,0.0,4.0,False,33447.0,4213203,2.9898,0.0,-26.7384,-49.1785,42.0,Santa Catarina
6253,2020-03-22,SC,Pomerode,city,1.0,0.0,3.0,False,33447.0,4213203,2.9898,0.0,-26.7384,-49.1785,42.0,Santa Catarina
6254,2020-03-21,SC,Pomerode,city,1.0,0.0,2.0,False,33447.0,4213203,2.9898,0.0,-26.7384,-49.1785,42.0,Santa Catarina
6255,2020-03-20,SC,Pomerode,city,1.0,0.0,1.0,False,33447.0,4213203,2.9898,0.0,-26.7384,-49.1785,42.0,Santa Catarina
6259,2020-04-02,PR,Ponta Grossa,city,4.0,0.0,13.0,True,351736.0,4119905,1.1372200000000001,0.0,-25.0916,-50.1668,41.0,Paraná
6260,2020-04-01,PR,Ponta Grossa,city,3.0,0.0,12.0,False,351736.0,4119905,0.8529100000000001,0.0,-25.0916,-50.1668,41.0,Paraná
6261,2020-03-31,PR,Ponta Grossa,city,3.0,0.0,11.0,False,351736.0,4119905,0.8529100000000001,0.0,-25.0916,-50.1668,41.0,Paraná
6262,2020-03-30,PR,Ponta Grossa,city,3.0,0.0,10.0,False,351736.0,4119905,0.8529100000000001,0.0,-25.0916,-50.1668,41.0,Paraná
6263,2020-03-29,PR,Ponta Grossa,city,3.0,0.0,9.0,False,351736.0,4119905,0.8529100000000001,0.0,-25.0916,-50.1668,41.0,Paraná
6264,2020-03-28,PR,Ponta Grossa,city,3.0,0.0,8.0,False,351736.0,4119905,0.8529100000000001,0.0,-25.0916,-50.1668,41.0,Paraná
6265,2020-03-27,PR,Ponta Grossa,city,3.0,0.0,7.0,False,351736.0,4119905,0.8529100000000001,0.0,-25.0916,-50.1668,41.0,Paraná
6266,2020-03-26,PR,Ponta Grossa,city,3.0,0.0,6.0,False,351736.0,4119905,0.8529100000000001,0.0,-25.0916,-50.1668,41.0,Paraná
6267,2020-03-25,PR,Ponta Grossa,city,3.0,0.0,5.0,False,351736.0,4119905,0.8529100000000001,0.0,-25.0916,-50.1668,41.0,Paraná
6268,2020-03-24,PR,Ponta Grossa,city,1.0,0.0,4.0,False,351736.0,4119905,0.2843,0.0,-25.0916,-50.1668,41.0,Paraná
6269,2020-03-23,PR,Ponta Grossa,city,1.0,0.0,3.0,False,351736.0,4119905,0.2843,0.0,-25.0916,-50.1668,41.0,Paraná
6270,2020-03-22,PR,Ponta Grossa,city,1.0,0.0,2.0,False,351736.0,4119905,0.2843,0.0,-25.0916,-50.1668,41.0,Paraná
6271,2020-03-21,PR,Ponta Grossa,city,1.0,0.0,1.0,False,351736.0,4119905,0.2843,0.0,-25.0916,-50.1668,41.0,Paraná
6272,2020-04-02,MS,Ponta Porã,city,1.0,0.0,13.0,True,92526.0,5006606,1.0807799999999999,0.0,-22.5296,-55.7203,50.0,Mato Grosso do Sul
6273,2020-04-01,MS,Ponta Porã,city,1.0,0.0,12.0,False,92526.0,5006606,1.0807799999999999,0.0,-22.5296,-55.7203,50.0,Mato Grosso do Sul
6274,2020-03-31,MS,Ponta Porã,city,1.0,0.0,11.0,False,92526.0,5006606,1.0807799999999999,0.0,-22.5296,-55.7203,50.0,Mato Grosso do Sul
6275,2020-03-30,MS,Ponta Porã,city,1.0,0.0,10.0,False,92526.0,5006606,1.0807799999999999,0.0,-22.5296,-55.7203,50.0,Mato Grosso do Sul
6276,2020-03-29,MS,Ponta Porã,city,1.0,0.0,9.0,False,92526.0,5006606,1.0807799999999999,0.0,-22.5296,-55.7203,50.0,Mato Grosso do Sul
6277,2020-03-28,MS,Ponta Porã,city,1.0,0.0,8.0,False,92526.0,5006606,1.0807799999999999,0.0,-22.5296,-55.7203,50.0,Mato Grosso do Sul
6278,2020-03-27,MS,Ponta Porã,city,1.0,0.0,7.0,False,92526.0,5006606,1.0807799999999999,0.0,-22.5296,-55.7203,50.0,Mato Grosso do Sul
6279,2020-03-26,MS,Ponta Porã,city,1.0,0.0,6.0,False,92526.0,5006606,1.0807799999999999,0.0,-22.5296,-55.7203,50.0,Mato Grosso do Sul
6280,2020-03-25,MS,Ponta Porã,city,1.0,0.0,5.0,False,92526.0,5006606,1.0807799999999999,0.0,-22.5296,-55.7203,50.0,Mato Grosso do Sul
6281,2020-03-24,MS,Ponta Porã,city,1.0,0.0,4.0,False,92526.0,5006606,1.0807799999999999,0.0,-22.5296,-55.7203,50.0,Mato Grosso do Sul
6282,2020-03-23,MS,Ponta Porã,city,1.0,0.0,3.0,False,92526.0,5006606,1.0807799999999999,0.0,-22.5296,-55.7203,50.0,Mato Grosso do Sul
6283,2020-03-22,MS,Ponta Porã,city,1.0,0.0,2.0,False,92526.0,5006606,1.0807799999999999,0.0,-22.5296,-55.7203,50.0,Mato Grosso do Sul
6284,2020-03-21,MS,Ponta Porã,city,1.0,0.0,1.0,False,92526.0,5006606,1.0807799999999999,0.0,-22.5296,-55.7203,50.0,Mato Grosso do Sul
6319,2020-04-02,AC,Porto Acre,city,1.0,0.0,5.0,True,18504.0,1200807,5.40424,0.0,-9.58138,-67.5478,12.0,Acre
6320,2020-04-01,AC,Porto Acre,city,1.0,0.0,4.0,False,18504.0,1200807,5.40424,0.0,-9.58138,-67.5478,12.0,Acre
6321,2020-03-31,AC,Porto Acre,city,1.0,0.0,3.0,False,18504.0,1200807,5.40424,0.0,-9.58138,-67.5478,12.0,Acre
6322,2020-03-30,AC,Porto Acre,city,1.0,0.0,2.0,False,18504.0,1200807,5.40424,0.0,-9.58138,-67.5478,12.0,Acre
6323,2020-03-29,AC,Porto Acre,city,1.0,0.0,1.0,False,18504.0,1200807,5.40424,0.0,-9.58138,-67.5478,12.0,Acre
6324,2020-04-02,RS,Porto Alegre,city,232.0,3.0,20.0,True,1483771.0,4314902,15.63584,0.0129,-30.0318,-51.2065,43.0,Rio Grande do Sul
6325,2020-04-01,RS,Porto Alegre,city,190.0,3.0,19.0,False,1483771.0,4314902,12.80521,0.0158,-30.0318,-51.2065,43.0,Rio Grande do Sul
6326,2020-03-31,RS,Porto Alegre,city,190.0,2.0,18.0,False,1483771.0,4314902,12.80521,0.0105,-30.0318,-51.2065,43.0,Rio Grande do Sul
6327,2020-03-30,RS,Porto Alegre,city,143.0,2.0,17.0,False,1483771.0,4314902,9.63761,0.014,-30.0318,-51.2065,43.0,Rio Grande do Sul
6328,2020-03-29,RS,Porto Alegre,city,135.0,2.0,16.0,False,1483771.0,4314902,9.09844,0.0148,-30.0318,-51.2065,43.0,Rio Grande do Sul
6329,2020-03-28,RS,Porto Alegre,city,107.0,2.0,15.0,False,1483771.0,4314902,7.211360000000001,0.0187,-30.0318,-51.2065,43.0,Rio Grande do Sul
6330,2020-03-27,RS,Porto Alegre,city,107.0,2.0,14.0,False,1483771.0,4314902,7.211360000000001,0.0187,-30.0318,-51.2065,43.0,Rio Grande do Sul
6331,2020-03-26,RS,Porto Alegre,city,103.0,1.0,13.0,False,1483771.0,4314902,6.94177,0.0097,-30.0318,-51.2065,43.0,Rio Grande do Sul
6332,2020-03-25,RS,Porto Alegre,city,87.0,1.0,12.0,False,1483771.0,4314902,5.86344,0.0115,-30.0318,-51.2065,43.0,Rio Grande do Sul
6333,2020-03-24,RS,Porto Alegre,city,47.0,0.0,11.0,False,1483771.0,4314902,3.1676,0.0,-30.0318,-51.2065,43.0,Rio Grande do Sul
6334,2020-03-23,RS,Porto Alegre,city,41.0,0.0,10.0,False,1483771.0,4314902,2.76323,0.0,-30.0318,-51.2065,43.0,Rio Grande do Sul
6335,2020-03-22,RS,Porto Alegre,city,38.0,0.0,9.0,False,1483771.0,4314902,2.56104,0.0,-30.0318,-51.2065,43.0,Rio Grande do Sul
6336,2020-03-21,RS,Porto Alegre,city,35.0,0.0,8.0,False,1483771.0,4314902,2.35885,0.0,-30.0318,-51.2065,43.0,Rio Grande do Sul
